# ---------------------------------------------------------------------------------------------------------
# Threshold	Precision	Recall   	F1-measure	Classif-ER	Fls-Alarm-Prob	Miss-Prob   
# ---------------------------------------------------------------------------------------------------------
1.000 0.952 0.221 0.359 0.000 0.000 0.779 
1.000 0.952 0.221 0.358 0.000 0.000 0.779 
1.000 0.952 0.220 0.357 0.000 0.000 0.780 
1.000 0.952 0.219 0.356 0.000 0.000 0.781 
1.000 0.952 0.217 0.354 0.000 0.000 0.783 
1.000 0.952 0.216 0.353 0.000 0.000 0.784 
1.000 0.952 0.214 0.349 0.000 0.000 0.786 
1.000 0.952 0.210 0.345 0.000 0.000 0.790 
1.000 0.952 0.206 0.338 0.000 0.000 0.794 
1.000 0.952 0.198 0.328 0.000 0.000 0.802 
1.000 0.952 0.187 0.313 0.000 0.000 0.813 
1.000 0.952 0.133 0.233 0.000 0.000 0.867 
1.000 0.952 0.124 0.220 0.000 0.000 0.876 
1.000 0.952 0.123 0.218 0.000 0.000 0.877 
1.000 0.952 0.122 0.216 0.000 0.000 0.878 
1.000 0.952 0.121 0.215 0.000 0.000 0.879 
1.000 0.952 0.120 0.213 0.000 0.000 0.880 
1.000 0.952 0.119 0.211 0.000 0.000 0.881 
1.000 0.952 0.117 0.208 0.000 0.000 0.883 
1.000 0.952 0.116 0.206 0.000 0.000 0.884 
1.000 0.952 0.115 0.205 0.000 0.000 0.885 
1.000 0.952 0.114 0.203 0.000 0.000 0.886 
1.000 0.952 0.112 0.201 0.000 0.000 0.888 
1.000 0.952 0.111 0.199 0.000 0.000 0.889 
1.000 0.952 0.110 0.197 0.000 0.000 0.890 
1.000 0.952 0.109 0.195 0.000 0.000 0.891 
1.000 0.952 0.107 0.193 0.000 0.000 0.893 
1.000 0.952 0.106 0.190 0.000 0.000 0.894 
1.000 0.952 0.105 0.189 0.000 0.000 0.895 
1.000 0.952 0.104 0.187 0.000 0.000 0.896 
1.000 0.952 0.103 0.186 0.000 0.000 0.897 
1.000 0.952 0.102 0.184 0.000 0.000 0.898 
1.000 0.952 0.101 0.182 0.000 0.000 0.899 
1.000 0.952 0.100 0.181 0.000 0.000 0.900 
1.000 0.952 0.099 0.179 0.000 0.000 0.901 
1.000 0.952 0.098 0.178 0.000 0.000 0.902 
1.000 0.952 0.097 0.176 0.000 0.000 0.903 
1.000 0.952 0.096 0.174 0.000 0.000 0.904 
1.000 0.952 0.095 0.172 0.000 0.000 0.905 
1.000 0.952 0.094 0.171 0.000 0.000 0.906 
1.000 0.952 0.093 0.169 0.000 0.000 0.907 
1.000 0.952 0.092 0.168 0.000 0.000 0.908 
1.000 0.952 0.091 0.167 0.000 0.000 0.909 
1.000 0.952 0.091 0.165 0.000 0.000 0.909 
1.000 0.952 0.089 0.163 0.000 0.000 0.911 
1.000 0.952 0.089 0.162 0.000 0.000 0.911 
1.000 0.952 0.088 0.161 0.000 0.000 0.912 
1.000 0.952 0.087 0.160 0.000 0.000 0.913 
1.000 0.952 0.086 0.158 0.000 0.000 0.914 
1.000 0.952 0.085 0.157 0.000 0.000 0.915 
1.000 0.952 0.085 0.156 0.000 0.000 0.915 
1.000 0.952 0.084 0.155 0.000 0.000 0.916 
1.000 0.952 0.083 0.153 0.000 0.000 0.917 
1.000 0.952 0.082 0.152 0.000 0.000 0.918 
1.000 0.952 0.082 0.151 0.000 0.000 0.918 
1.000 0.952 0.081 0.149 0.000 0.000 0.919 
1.000 0.952 0.080 0.148 0.000 0.000 0.920 
1.000 0.952 0.079 0.146 0.000 0.000 0.921 
1.000 0.952 0.078 0.145 0.000 0.000 0.922 
1.001 0.952 0.078 0.144 0.000 0.000 0.922 
1.001 0.952 0.077 0.143 0.000 0.000 0.923 
1.001 0.952 0.076 0.142 0.000 0.000 0.924 
1.001 0.952 0.076 0.141 0.000 0.000 0.924 
1.001 0.952 0.076 0.140 0.000 0.000 0.924 
1.001 0.952 0.075 0.139 0.000 0.000 0.925 
1.001 0.952 0.074 0.138 0.000 0.000 0.926 
1.001 0.952 0.073 0.136 0.000 0.000 0.927 
1.001 0.952 0.073 0.135 0.000 0.000 0.927 
1.001 0.952 0.072 0.134 0.000 0.000 0.928 
1.001 0.952 0.071 0.133 0.000 0.000 0.929 
1.001 0.952 0.070 0.131 0.000 0.000 0.930 
1.001 0.952 0.070 0.130 0.000 0.000 0.930 
1.001 0.952 0.069 0.129 0.000 0.000 0.931 
1.001 0.952 0.068 0.128 0.000 0.000 0.932 
1.001 0.952 0.068 0.126 0.000 0.000 0.932 
1.001 0.952 0.067 0.126 0.000 0.000 0.933 
1.001 0.952 0.067 0.125 0.000 0.000 0.933 
1.001 0.952 0.066 0.123 0.000 0.000 0.934 
1.001 0.952 0.065 0.122 0.000 0.000 0.935 
1.001 0.952 0.065 0.121 0.000 0.000 0.935 
1.001 0.952 0.064 0.120 0.000 0.000 0.936 
1.001 0.952 0.064 0.119 0.000 0.000 0.936 
1.001 0.952 0.063 0.119 0.000 0.000 0.937 
1.001 0.952 0.063 0.118 0.000 0.000 0.937 
1.001 0.952 0.062 0.116 0.000 0.000 0.938 
1.001 0.952 0.061 0.115 0.000 0.000 0.939 
1.001 0.952 0.061 0.114 0.000 0.000 0.939 
1.001 0.952 0.060 0.113 0.000 0.000 0.940 
1.001 0.952 0.060 0.112 0.000 0.000 0.940 
1.001 0.952 0.059 0.111 0.000 0.000 0.941 
1.001 0.952 0.058 0.110 0.000 0.000 0.942 
1.001 0.952 0.058 0.109 0.000 0.000 0.942 
1.001 0.952 0.057 0.108 0.000 0.000 0.943 
1.001 0.952 0.057 0.107 0.000 0.000 0.943 
1.001 0.952 0.056 0.106 0.000 0.000 0.944 
1.001 0.952 0.056 0.105 0.000 0.000 0.944 
1.001 0.952 0.055 0.104 0.000 0.000 0.945 
1.001 0.952 0.055 0.103 0.000 0.000 0.945 
1.001 0.952 0.054 0.102 0.000 0.000 0.946 
1.001 0.952 0.053 0.101 0.000 0.000 0.947 
1.001 0.952 0.053 0.100 0.000 0.000 0.947 
1.001 0.952 0.052 0.100 0.000 0.000 0.948 
1.001 0.952 0.052 0.099 0.000 0.000 0.948 
1.001 0.952 0.052 0.098 0.000 0.000 0.948 
1.001 0.952 0.051 0.097 0.000 0.000 0.949 
1.001 0.952 0.050 0.096 0.000 0.000 0.950 
1.001 0.952 0.050 0.095 0.000 0.000 0.950 
1.001 0.952 0.050 0.094 0.000 0.000 0.950 
1.001 0.952 0.049 0.093 0.000 0.000 0.951 
1.001 0.952 0.048 0.092 0.000 0.000 0.952 
1.001 0.952 0.048 0.091 0.000 0.000 0.952 
1.001 0.952 0.047 0.090 0.000 0.000 0.953 
1.001 0.952 0.047 0.089 0.000 0.000 0.953 
1.001 0.952 0.046 0.089 0.000 0.000 0.954 
1.001 0.952 0.046 0.087 0.000 0.000 0.954 
1.001 0.952 0.045 0.086 0.000 0.000 0.955 
1.001 0.952 0.044 0.085 0.000 0.000 0.956 
1.001 0.952 0.044 0.084 0.000 0.000 0.956 
1.001 0.952 0.044 0.083 0.000 0.000 0.956 
1.001 0.952 0.043 0.083 0.000 0.000 0.957 
1.001 0.952 0.043 0.082 0.000 0.000 0.957 
1.001 0.952 0.042 0.081 0.000 0.000 0.958 
1.001 0.952 0.042 0.080 0.000 0.000 0.958 
1.001 0.952 0.041 0.079 0.000 0.000 0.959 
1.001 0.952 0.041 0.078 0.000 0.000 0.959 
1.001 0.952 0.040 0.077 0.000 0.000 0.960 
1.001 0.952 0.040 0.076 0.000 0.000 0.960 
1.001 0.952 0.039 0.076 0.000 0.000 0.961 
1.001 0.952 0.039 0.075 0.000 0.000 0.961 
1.001 0.952 0.039 0.074 0.000 0.000 0.961 
1.001 0.952 0.038 0.074 0.000 0.000 0.962 
1.001 0.952 0.038 0.073 0.000 0.000 0.962 
1.001 0.952 0.038 0.072 0.000 0.000 0.962 
1.001 0.952 0.037 0.072 0.000 0.000 0.963 
1.001 0.952 0.037 0.071 0.000 0.000 0.963 
1.002 0.952 0.037 0.071 0.000 0.000 0.963 
1.002 0.952 0.037 0.070 0.000 0.000 0.963 
1.002 0.952 0.036 0.070 0.000 0.000 0.964 
1.002 0.952 0.036 0.069 0.000 0.000 0.964 
1.002 0.952 0.035 0.068 0.000 0.000 0.965 
1.002 0.952 0.035 0.067 0.000 0.000 0.965 
1.002 0.952 0.034 0.066 0.000 0.000 0.966 
1.002 0.952 0.034 0.065 0.000 0.000 0.966 
1.002 0.952 0.033 0.065 0.000 0.000 0.967 
1.002 0.952 0.033 0.064 0.000 0.000 0.967 
1.002 0.952 0.033 0.063 0.000 0.000 0.967 
1.002 0.952 0.032 0.063 0.000 0.000 0.968 
1.002 0.952 0.032 0.062 0.000 0.000 0.968 
1.002 0.952 0.032 0.061 0.000 0.000 0.968 
1.002 0.952 0.031 0.061 0.000 0.000 0.969 
1.002 0.952 0.031 0.060 0.000 0.000 0.969 
1.002 0.952 0.031 0.059 0.000 0.000 0.969 
1.002 0.952 0.030 0.059 0.000 0.000 0.970 
1.002 0.952 0.030 0.058 0.000 0.000 0.970 
1.002 0.952 0.030 0.057 0.000 0.000 0.970 
1.002 0.952 0.029 0.057 0.000 0.000 0.971 
1.002 0.952 0.029 0.056 0.000 0.000 0.971 
1.002 0.952 0.029 0.055 0.000 0.000 0.971 
1.002 0.952 0.028 0.055 0.000 0.000 0.972 
1.002 0.952 0.028 0.054 0.000 0.000 0.972 
1.002 0.952 0.027 0.053 0.000 0.000 0.973 
1.002 0.952 0.027 0.052 0.000 0.000 0.973 
1.002 0.952 0.026 0.051 0.000 0.000 0.974 
1.002 0.952 0.026 0.050 0.000 0.000 0.974 
1.002 0.952 0.025 0.050 0.000 0.000 0.975 
1.002 0.952 0.025 0.049 0.000 0.000 0.975 
1.002 0.952 0.025 0.048 0.000 0.000 0.975 
1.002 0.952 0.024 0.048 0.000 0.000 0.976 
1.002 0.952 0.024 0.047 0.000 0.000 0.976 
1.002 0.952 0.024 0.046 0.000 0.000 0.976 
1.002 0.952 0.023 0.046 0.000 0.000 0.977 
1.002 0.952 0.023 0.045 0.000 0.000 0.977 
1.002 0.952 0.023 0.044 0.000 0.000 0.977 
1.002 0.952 0.022 0.044 0.000 0.000 0.978 
1.002 0.952 0.022 0.043 0.000 0.000 0.978 
1.002 0.952 0.022 0.042 0.000 0.000 0.978 
1.002 0.952 0.021 0.042 0.000 0.000 0.979 
1.002 0.952 0.021 0.041 0.000 0.000 0.979 
1.002 0.952 0.021 0.040 0.000 0.000 0.979 
1.002 0.952 0.020 0.040 0.000 0.000 0.980 
1.002 0.952 0.020 0.039 0.000 0.000 0.980 
1.002 0.952 0.019 0.038 0.000 0.000 0.981 
1.002 0.952 0.019 0.037 0.000 0.000 0.981 
1.003 0.952 0.019 0.037 0.000 0.000 0.981 
1.003 0.952 0.018 0.036 0.000 0.000 0.982 
1.003 0.952 0.018 0.035 0.000 0.000 0.982 
1.003 0.952 0.017 0.034 0.000 0.000 0.983 
1.003 0.952 0.017 0.033 0.000 0.000 0.983 
1.003 0.952 0.016 0.032 0.000 0.000 0.984 
1.003 0.952 0.016 0.031 0.000 0.000 0.984 
1.003 0.952 0.015 0.030 0.000 0.000 0.985 
1.003 0.952 0.015 0.029 0.000 0.000 0.985 
1.003 0.952 0.014 0.028 0.000 0.000 0.986 
1.003 0.952 0.014 0.027 0.000 0.000 0.986 
1.003 0.952 0.013 0.027 0.000 0.000 0.987 
1.003 0.952 0.013 0.026 0.000 0.000 0.987 
1.003 0.952 0.013 0.025 0.000 0.000 0.987 
1.003 0.952 0.012 0.025 0.000 0.000 0.988 
1.003 0.952 0.012 0.024 0.000 0.000 0.988 
1.003 0.952 0.012 0.023 0.000 0.000 0.988 
1.003 0.952 0.011 0.023 0.000 0.000 0.989 
1.003 0.952 0.011 0.022 0.000 0.000 0.989 
1.003 0.952 0.011 0.021 0.000 0.000 0.989 
1.003 0.952 0.010 0.021 0.000 0.000 0.990 
1.003 0.952 0.010 0.020 0.000 0.000 0.990 
1.003 0.952 0.010 0.019 0.000 0.000 0.990 
1.003 0.952 0.009 0.019 0.000 0.000 0.991 
1.003 0.952 0.009 0.018 0.000 0.000 0.991 
1.004 0.952 0.009 0.018 0.000 0.000 0.991 
1.004 0.952 0.009 0.017 0.000 0.000 0.991 
1.004 0.952 0.008 0.017 0.000 0.000 0.992 
1.004 0.952 0.008 0.016 0.000 0.000 0.992 
1.004 0.952 0.008 0.015 0.000 0.000 0.992 
1.004 0.952 0.007 0.015 0.000 0.000 0.993 
1.004 0.952 0.007 0.014 0.000 0.000 0.993 
1.004 0.952 0.007 0.013 0.000 0.000 0.993 
1.004 0.952 0.006 0.013 0.000 0.000 0.994 
1.004 0.952 0.006 0.012 0.000 0.000 0.994 
1.004 0.952 0.006 0.011 0.000 0.000 0.994 
1.004 0.952 0.005 0.011 0.000 0.000 0.995 
1.004 0.952 0.005 0.010 0.000 0.000 0.995 
1.005 0.952 0.005 0.010 0.000 0.000 0.995 
1.005 0.952 0.005 0.009 0.000 0.000 0.995 
1.005 0.952 0.004 0.009 0.000 0.000 0.996 
1.005 0.952 0.004 0.008 0.000 0.000 0.996 
1.005 0.952 0.004 0.007 0.000 0.000 0.996 
1.005 0.952 0.003 0.007 0.000 0.000 0.997 
1.005 0.952 0.003 0.006 0.000 0.000 0.997 
1.005 0.952 0.003 0.005 0.000 0.000 0.997 
1.005 0.952 0.002 0.005 0.000 0.000 0.998 
1.006 0.952 0.002 0.005 0.000 0.000 0.998 
1.006 0.952 0.002 0.004 0.000 0.000 0.998 
1.006 0.952 0.002 0.003 0.000 0.000 0.998 
1.006 0.952 0.001 0.003 0.000 0.000 0.999 
1.006 0.952 0.001 0.002 0.000 0.000 0.999 
1.007 0.952 0.001 0.002 0.000 0.000 0.999 
1.007 0.952 0.001 0.001 0.000 0.000 0.999 
1.008 0.952 0.001 0.001 0.000 0.000 0.999 
1.008 0.952 0.000 0.001 0.000 0.000 1.000 
1.009 0.952 0.000 0.001 0.000 0.000 1.000 
1.010 0.952 0.000 0.001 0.000 0.000 1.000 
1.012 0.952 0.000 0.000 0.000 0.000 1.000 
1.022 0.952 0.000 0.000 0.000 0.000 1.000 
1.059 0.952 0.000 0.000 0.000 0.000 1.000 
1.107 0.952 0.000 0.000 0.000 0.000 1.000 
1.181 0.952 0.000 0.000 0.000 0.000 1.000 
1.245 0.952 0.000 0.000 0.000 0.000 1.000 
1.318 0.952 0.000 0.000 0.000 0.000 1.000 
1.852 0.952 0.000 0.000 0.000 0.000 1.000 
